"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","44828728","150.0","Malignant neoplasm of cervical esophagus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44828727","149.9","Malignant neoplasm of ill-defined sites within the lip and oral cavity","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44828726","144.0","Malignant neoplasm of anterior portion of floor of mouth","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44828725","141.3","Malignant neoplasm of ventral surface of tongue","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44828724","140.1","Malignant neoplasm of lower lip, vermilion border","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44828049","719.20","Villonodular synovitis, site unspecified","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827955","654.13","Tumors of body of uterus, antepartum condition or complication","5-dig billing code","Non-Standard","87","87","Condition","ICD9CM",""
"","44827954","654.12","Tumors of body of uterus, delivered, with mention of postpartum complication","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827611","239.6","Neoplasm of unspecified nature of brain","4-dig billing code","Non-Standard","71","71","Condition","ICD9CM",""
"","44827610","238.75","Myelodysplastic syndrome, unspecified","5-dig billing code","Non-Standard","289","289","Condition","ICD9CM",""
"","44827609","238","Neoplasm of uncertain behavior of other and unspecified sites and tissues","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827608","237.7","Neurofibromatosis","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827607","237.4","Neoplasm of uncertain behavior of other and unspecified endocrine glands","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827606","231.9","Carcinoma in situ of respiratory system, part unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827605","227","Benign neoplasm of other endocrine glands and related structures","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827604","224","Benign neoplasm of eye","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827603","221.1","Benign neoplasm of vagina","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827602","219.0","Benign neoplasm of cervix uteri","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827601","216.9","Benign neoplasm of skin, site unspecified","4-dig billing code","Non-Standard","611","611","Condition","ICD9CM",""
"","44827600","216.7","Benign neoplasm of skin of lower limb, including hip","4-dig billing code","Non-Standard","98","98","Condition","ICD9CM",""
"","44827599","215.4","Other benign neoplasm of connective and other soft tissue of thorax","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827598","213.3","Benign neoplasm of ribs, sternum, and clavicle","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827597","212.1","Benign neoplasm of larynx","4-dig billing code","Non-Standard","20","20","Condition","ICD9CM",""
"","44827596","211.0","Benign neoplasm of esophagus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827595","209.74","Secondary neuroendocrine tumor of peritoneum","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827594","209.70","Secondary neuroendocrine tumor, unspecified site","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827593","209.63","Benign carcinoid tumor of the stomach","5-dig billing code","Non-Standard","26","26","Condition","ICD9CM",""
"","44827592","209.41","Benign carcinoid tumor of the duodenum","5-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44827591","209.34","Merkel cell carcinoma of the lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827590","209.20","Malignant carcinoid tumor of unknown primary site","5-dig billing code","Non-Standard","12","12","Condition","ICD9CM",""
"","44827589","209","Neuroendocrine tumors","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827588","208.9","Unspecified leukemia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827587","207.1","Chronic erythremia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827586","207","Other specified leukemia","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827585","205.22","Subacute myeloid leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827584","205.12","Chronic myeloid leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827583","203.01","Multiple myeloma, in remission","5-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44827581","202.76","Peripheral T cell lymphoma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827580","202.25","Sezary's disease, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827579","202.1","Mycosis fungoides","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827578","202.04","Nodular lymphoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827577","201.95","Hodgkin's disease, unspecified type, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44827576","201.45","Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827575","201.0","Hodgkin's paragranuloma","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827574","200.87","Other named variants of lymphosarcoma and reticulosarcoma, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827573","200.84","Other named variants of lymphosarcoma and reticulosarcoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827572","200.82","Other named variants of lymphosarcoma and reticulosarcoma,intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827571","200.62","Anaplastic large cell lymphoma, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827570","200.35","Marginal zone lymphoma, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827569","200.11","Lymphosarcoma, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827568","199.2","Malignant neoplasm associated with transplant organ","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827567","199.1","Other malignant neoplasm without specification of site","4-dig billing code","Non-Standard","1,294","1,294","Condition","ICD9CM",""
"","44827566","195.2","Malignant neoplasm of abdomen","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44827565","194.3","Malignant neoplasm of pituitary gland and craniopharyngeal duct","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827564","189.3","Malignant neoplasm of urethra","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827563","184.0","Malignant neoplasm of vagina","4-dig billing code","Non-Standard","58","58","Condition","ICD9CM",""
"","44827562","176.8","Kaposi's sarcoma, other specified sites","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827561","174.4","Malignant neoplasm of upper-outer quadrant of female breast","4-dig billing code","Non-Standard","24","24","Condition","ICD9CM",""
"","44827560","173.50","Unspecified malignant neoplasm of skin of trunk, except scrotum","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827559","170.8","Malignant neoplasm of short bones of lower limb","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827558","170.0","Malignant neoplasm of bones of skull and face, except mandible","4-dig billing code","Non-Standard","7","7","Condition","ICD9CM",""
"","44827557","165","Malignant neoplasm of other and ill-defined sites within the respiratory system and intrathoracic organs","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827556","164.3","Malignant neoplasm of posterior mediastinum","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827555","162.9","Malignant neoplasm of bronchus and lung, unspecified","4-dig billing code","Non-Standard","2,927","2,927","Condition","ICD9CM",""
"","44827554","162.0","Malignant neoplasm of trachea","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827553","161.1","Malignant neoplasm of supraglottis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827552","153.9","Malignant neoplasm of colon, unspecified site","4-dig billing code","Non-Standard","1,061","1,061","Condition","ICD9CM",""
"","44827551","152","Malignant neoplasm of small intestine, including duodenum","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827550","150.9","Malignant neoplasm of esophagus, unspecified site","4-dig billing code","Non-Standard","24","24","Condition","ICD9CM",""
"","44827549","149.1","Malignant neoplasm of waldeyer's ring","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827548","149","Malignant neoplasm of other and ill-defined sites within the lip, oral cavity, and pharynx","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827547","148.3","Malignant neoplasm of posterior hypopharyngeal wall","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827546","146.2","Malignant neoplasm of tonsillar pillars (anterior) (posterior)","4-dig billing code","Non-Standard","38","38","Condition","ICD9CM",""
"","44827545","146.0","Malignant neoplasm of tonsil","4-dig billing code","Non-Standard","329","329","Condition","ICD9CM",""
"","44827544","145.3","Malignant neoplasm of soft palate","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44827543","144.9","Malignant neoplasm of floor of mouth, part unspecified","4-dig billing code","Non-Standard","54","54","Condition","ICD9CM",""
"","44827542","140.8","Malignant neoplasm of other sites of lip","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826756","630","Hydatidiform mole","3-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826755","622.12","Moderate dysplasia of cervix","5-dig billing code","Non-Standard","19","19","Condition","ICD9CM",""
"","44826753","621.35","Endometrial intraepithelial neoplasia [EIN]","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826656","446.3","Lethal midline granuloma","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826465","258.03","Multiple endocrine neoplasia [MEN] type IIB","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826453","239.7","Neoplasm of unspecified nature of endocrine glands and other parts of nervous system","4-dig billing code","Non-Standard","147","147","Condition","ICD9CM",""
"","44826452","239.3","Neoplasm of unspecified nature of breast","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826451","237.2","Neoplasm of uncertain behavior of adrenal gland","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826450","233.1","Carcinoma in situ of cervix uteri","4-dig billing code","Non-Standard","50","50","Condition","ICD9CM",""
"","44826449","230.3","Carcinoma in situ of colon","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826445","218","Uterine leiomyoma","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826444","216.8","Benign neoplasm of other specified sites of skin","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826443","216.1","Benign neoplasm of eyelid, including canthus","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44826442","215.8","Other benign neoplasm of connective and other soft tissue of other specified sites","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826441","213.6","Benign neoplasm of pelvic bones, sacrum, and coccyx","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826440","212.3","Benign neoplasm of bronchus and lung","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826439","209.5","Benign carcinoid tumors of the appendix, large intestine, and rectum","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826438","209.15","Malignant carcinoid tumor of the descending colon","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826437","209.14","Malignant carcinoid tumor of the transverse colon","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826436","208.80","Other leukemia of unspecified cell type, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826435","207.11","Chronic erythremia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826434","206.22","Subacute monocytic leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826433","206.1","Monocytic leukemia, chronic","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826432","205.90","Unspecified myeloid leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826431","205.32","Myeloid sarcoma, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826430","205.00","Acute myeloid leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","655","655","Condition","ICD9CM",""
"","44826429","202.78","Peripheral T cell lymphoma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826428","202.68","Malignant mast cell tumors, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826427","202.55","Letterer-siwe disease, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826426","202.44","Leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826425","202.3","Malignant histiocytosis","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826424","201.94","Hodgkin's disease, unspecified type, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826423","201.50","Hodgkin's disease, nodular sclerosis, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826422","201.28","Hodgkin's sarcoma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826421","201.22","Hodgkin's sarcoma, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826420","201","Hodgkin's disease","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826419","200.45","Mantle cell lymphoma, lymph nodes of inguinal region and lower limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826418","200.37","Marginal zone lymphoma, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826417","200.17","Lymphosarcoma, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826416","198.89","Secondary malignant neoplasm of other specified sites","5-dig billing code","Non-Standard","78","78","Condition","ICD9CM",""
"","44826415","195.4","Malignant neoplasm of upper limb","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826414","194.5","Malignant neoplasm of carotid body","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826413","192.8","Malignant neoplasm of other specified sites of nervous system","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826412","189.8","Malignant neoplasm of other specified sites of urinary organs","4-dig billing code","Non-Standard","20","20","Condition","ICD9CM",""
"","44826411","189","Malignant neoplasm of kidney and other and unspecified urinary organs","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826410","187.5","Malignant neoplasm of epididymis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826409","182","Malignant neoplasm of body of uterus","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826408","180.9","Malignant neoplasm of cervix uteri, unspecified site","4-dig billing code","Non-Standard","409","409","Condition","ICD9CM",""
"","44826407","176.9","Kaposi's sarcoma, unspecified site","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826406","175.9","Malignant neoplasm of other and unspecified sites of male breast","4-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44826405","173.72","Squamous cell carcinoma of skin of lower limb, including hip","5-dig billing code","Non-Standard","20","20","Condition","ICD9CM",""
"","44826404","173.70","Unspecified malignant neoplasm of skin of lower limb, including hip","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826403","173.30","Unspecified malignant neoplasm of skin of other and unspecified parts of face","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826402","170.7","Malignant neoplasm of long bones of lower limb","4-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44826401","162.8","Malignant neoplasm of other parts of bronchus or lung","4-dig billing code","Non-Standard","13","13","Condition","ICD9CM",""
"","44826400","161.8","Malignant neoplasm of other specified sites of larynx","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826399","160.9","Malignant neoplasm of accessory sinus, unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826398","160.2","Malignant neoplasm of maxillary sinus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826397","158.8","Malignant neoplasm of specified parts of peritoneum","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826396","157.4","Malignant neoplasm of islets of langerhans","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826395","155.1","Malignant neoplasm of intrahepatic bile ducts","4-dig billing code","Non-Standard","105","105","Condition","ICD9CM",""
"","44826394","154.3","Malignant neoplasm of anus, unspecified site","4-dig billing code","Non-Standard","9","9","Condition","ICD9CM",""
"","44826393","154.2","Malignant neoplasm of anal canal","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826392","153.8","Malignant neoplasm of other specified sites of large intestine","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826391","153.2","Malignant neoplasm of descending colon","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826390","152.1","Malignant neoplasm of jejunum","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826389","148.9","Malignant neoplasm of hypopharynx, unspecified site","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826388","147.0","Malignant neoplasm of superior wall of nasopharynx","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826387","146.8","Malignant neoplasm of other specified sites of oropharynx","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826386","145.5","Malignant neoplasm of palate, unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826385","145","Malignant neoplasm of other and unspecified parts of mouth","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44826384","143.0","Malignant neoplasm of upper gum","4-dig billing code","Non-Standard","44","44","Condition","ICD9CM",""
"","44825712","727.02","Giant cell tumor of tendon sheath","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825568","624.01","Vulvar intraepithelial neoplasia I [VIN I]","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825257","239.5","Neoplasm of unspecified nature of other genitourinary organs","4-dig billing code","Non-Standard","29","29","Condition","ICD9CM",""
"","44825256","238.3","Neoplasm of uncertain behavior of breast","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44825255","236.91","Neoplasm of uncertain behavior of kidney and ureter","5-dig billing code","Non-Standard","69","69","Condition","ICD9CM",""
"","44825254","235.9","Neoplasm of uncertain behavior of other and unspecified respiratory organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825253","233.9","Carcinoma in situ of other and unspecified urinary organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825252","231.0","Carcinoma in situ of larynx","4-dig billing code","Non-Standard","7","7","Condition","ICD9CM",""
"","44825251","230.1","Carcinoma in situ of esophagus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825250","225.3","Benign neoplasm of spinal cord","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825249","224.1","Benign neoplasm of orbit","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825248","224.0","Benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825247","222.8","Benign neoplasm of other specified sites of male genital organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825246","221.8","Benign neoplasm of other specified sites of female genital organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825245","221.2","Benign neoplasm of vulva","4-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44825244","215.6","Other benign neoplasm of connective and other soft tissue of pelvis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825243","213.5","Benign neoplasm of short bones of upper limb","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825242","212.5","Benign neoplasm of mediastinum","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825241","211.3","Benign neoplasm of colon","4-dig billing code","Non-Standard","983","983","Condition","ICD9CM",""
"","44825240","209.62","Benign carcinoid tumor of the thymus","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825239","209.54","Benign carcinoid tumor of the transverse colon","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825238","209.40","Benign carcinoid tumor of the small intestine, unspecified portion","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825237","209.23","Malignant carcinoid tumor of the stomach","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825236","207.00","Acute erythremia and erythroleukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825235","206.91","Unspecified monocytic leukemia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825234","206.80","Other monocytic leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825233","206.20","Subacute monocytic leukemia, without mention of having achieved remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825232","205","Myeloid leukemia","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825231","204.11","Chronic lymphoid leukemia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825230","203.11","Plasma cell leukemia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825229","203.02","Multiple myeloma, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825228","202.93","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825227","202.9","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825226","202.34","Malignant histiocytosis, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825225","202.20","Sezary's disease, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","437","437","Condition","ICD9CM",""
"","44825224","201.48","Hodgkin's disease, lymphocytic-histiocytic predominance, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825223","201.46","Hodgkin's disease, lymphocytic-histiocytic predominance, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825222","201.16","Hodgkin's granuloma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825221","201.1","Hodgkin's granuloma","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825220","201.06","Hodgkin's paragranuloma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825219","200.74","Large cell lymphoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825218","200.30","Marginal zone lymphoma, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","24","24","Condition","ICD9CM",""
"","44825217","200.27","Burkitt's tumor or lymphoma, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825216","200.24","Burkitt's tumor or lymphoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825215","200.10","Lymphosarcoma, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","26","26","Condition","ICD9CM",""
"","44825214","193","Malignant neoplasm of thyroid gland","3-dig billing code","Non-Standard","920","920","Condition","ICD9CM",""
"","44825213","192","Malignant neoplasm of other and unspecified parts of nervous system","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825212","191.4","Malignant neoplasm of occipital lobe","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825211","189.2","Malignant neoplasm of ureter","4-dig billing code","Non-Standard","111","111","Condition","ICD9CM",""
"","44825210","187.8","Malignant neoplasm of other specified sites of male genital organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825209","184.9","Malignant neoplasm of female genital organ, site unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825208","184.1","Malignant neoplasm of labia majora","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825207","180.0","Malignant neoplasm of endocervix","4-dig billing code","Non-Standard","25","25","Condition","ICD9CM",""
"","44825206","176.5","Kaposi's sarcoma, lymph nodes","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825205","176.3","Kaposi's sarcoma, gastrointestinal sites","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825204","176.2","Kaposi's sarcoma, palate","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825203","173.3","Other and unspecified malignant neoplasm of skin of other and unspecified parts of face","4-dig nonbill code","Non-Standard","36","36","Condition","ICD9CM",""
"","44825202","173.0","Other malignant neoplasm of skin of lip","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825201","172.8","Malignant melanoma of other specified sites of skin","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825200","162.3","Malignant neoplasm of upper lobe, bronchus or lung","4-dig billing code","Non-Standard","132","132","Condition","ICD9CM",""
"","44825199","161","Malignant neoplasm of larynx","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825198","159.8","Malignant neoplasm of other sites of digestive system and intra-abdominal organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825197","157.1","Malignant neoplasm of body of pancreas","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825196","154.1","Malignant neoplasm of rectum","4-dig billing code","Non-Standard","435","435","Condition","ICD9CM",""
"","44825195","146.3","Malignant neoplasm of vallecula epiglottica","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825194","145.2","Malignant neoplasm of hard palate","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825193","145.0","Malignant neoplasm of cheek mucosa","4-dig billing code","Non-Standard","7","7","Condition","ICD9CM",""
"","44825192","142.8","Malignant neoplasm of other major salivary glands","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825191","142.1","Malignant neoplasm of submandibular gland","4-dig billing code","Non-Standard","6","6","Condition","ICD9CM",""
"","44825190","141.1","Malignant neoplasm of dorsal surface of tongue","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44825189","141.0","Malignant neoplasm of base of tongue","4-dig billing code","Non-Standard","37","37","Condition","ICD9CM",""
"","44825188","140.3","Malignant neoplasm of upper lip, inner aspect","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
